job_id,input_file,status,ipc_ms,processing_ms,round_trip_ms
IMG_3610,IMG_3610.JPG,ok,0.33872798667289317,193.65672700223513,193.99545498890802
IMG_3611,IMG_3611.JPG,ok,0.31165601103566587,211.24824800062925,211.5599040116649
IMG_3612,IMG_3612.JPG,ok,0.31059299362823367,197.48106799670495,197.79166099033318
IMG_3613,IMG_3613.JPG,ok,0.3475770354270935,304.9201149842702,305.2676920196973
IMG_3614,IMG_3614.JPG,ok,0.33589600934647024,205.29350999277085,205.62940600211732
IMG_3615,IMG_3615.JPG,ok,0.33016601810231805,176.46904598223045,176.79921200033277
IMG_3616,IMG_3616.JPG,ok,0.2503769937902689,214.4860939879436,214.73647098173387
IMG_3617,IMG_3617.JPG,ok,0.30439699185080826,197.42442900314927,197.72882599500008
IMG_3618,IMG_3618.JPG,ok,0.3144750080537051,194.61168299312703,194.92615800118074
IMG_3619,IMG_3619.JPG,ok,0.2813540049828589,202.50850601587445,202.7898600208573
IMG_3707,IMG_3707.JPG,ok,0.3540529578458518,202.61113002197817,202.96518297982402
IMG_3708,IMG_3708.JPG,ok,0.33346100826747715,198.26135798939504,198.59481899766251
IMG_3713,IMG_3713.JPG,ok,0.2989579807035625,197.71102000959218,198.00997799029574
IMG_3714,IMG_3714.JPG,ok,0.28243602719157934,199.45451998501085,199.73695601220243
IMG_3725,IMG_3725.JPG,ok,0.2870139724109322,195.00189000973478,195.2889039821457
IMG_3726,IMG_3726.JPG,ok,0.2856920182239264,193.8776320021134,194.1633240203373
IMG_3727,IMG_3727.JPG,ok,0.2967489999718964,202.63954100664705,202.93629000661895
IMG_3728,IMG_3728.JPG,ok,0.2976760151796043,196.2592659983784,196.556942013558
IMG_3729,IMG_3729.JPG,ok,0.2945680171251297,194.26466399454512,194.55923201167025
IMG_3730,IMG_3730.JPG,ok,0.6793100037612021,213.46370899118483,214.14301899494603
IMG_3731,IMG_3731.JPG,ok,0.2994550159201026,194.0287379838992,194.3281929998193
IMG_3740,IMG_3740.JPG,ok,0.2794410102069378,200.46484499471262,200.74428600491956
IMG_3789,IMG_3789.JPG,ok,0.2760030038189143,212.52925400040112,212.80525700422004
